level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 2:1. If the smaller triangle has a side of 4, what is the corresponding side of the larger triangle?",7,5,9,8,D,Scale factor 2: 4 × 2 = 8.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 3, what is the corresponding side of the larger triangle?",5,9,14,11,B,Scale factor 3: 3 × 3 = 9.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 8, what is the corresponding side of the larger triangle?",31,37,32,29,C,Scale factor 4: 8 × 4 = 32.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 7, what is the corresponding side of the larger triangle?",20,21,16,17,B,Scale factor 3: 7 × 3 = 21.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",15,10,12,13,A,Scale factor 3: 5 × 3 = 15.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 6, what is the corresponding side of the larger triangle?",24,27,22,26,A,Scale factor 4: 6 × 4 = 24.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 2:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",10,13,15,7,A,Scale factor 2: 5 × 2 = 10.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",20,19,21,17,A,Scale factor 4: 5 × 4 = 20.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",25,17,20,19,C,Scale factor 4: 5 × 4 = 20.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 2:1. If the smaller triangle has a side of 8, what is the corresponding side of the larger triangle?",18,13,16,20,C,Scale factor 2: 8 × 2 = 16.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 4, what is the corresponding side of the larger triangle?",16,15,20,12,A,Scale factor 4: 4 × 4 = 16.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",20,19,17,23,A,Scale factor 4: 5 × 4 = 20.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 6, what is the corresponding side of the larger triangle?",20,21,14,18,D,Scale factor 3: 6 × 3 = 18.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 6, what is the corresponding side of the larger triangle?",14,19,18,22,C,Scale factor 3: 6 × 3 = 18.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 2:1. If the smaller triangle has a side of 8, what is the corresponding side of the larger triangle?",14,17,16,20,C,Scale factor 2: 8 × 2 = 16.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 3, what is the corresponding side of the larger triangle?",5,8,9,10,C,Scale factor 3: 3 × 3 = 9.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 6, what is the corresponding side of the larger triangle?",27,19,28,24,D,Scale factor 4: 6 × 4 = 24.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 3, what is the corresponding side of the larger triangle?",6,8,5,9,D,Scale factor 3: 3 × 3 = 9.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",14,16,15,18,C,Scale factor 3: 5 × 3 = 15.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 4, what is the corresponding side of the larger triangle?",8,17,12,15,C,Scale factor 3: 4 × 3 = 12.
10,Math,Similarity & Congruence,Easy,"Two similar triangles have a scale factor of 3:1. If the smaller triangle has a side of 8, what is the corresponding side of the larger triangle?",21,25,24,19,C,Scale factor 3: 8 × 3 = 24.
10,Math,Similarity & Congruence,Medium,"Two similar triangles have a scale factor of 2:1. If the smaller triangle has a side of 5, what is the corresponding side of the larger triangle?",10,15,12,7,A,Scale factor 2: 5 × 2 = 10.
10,Math,Similarity & Congruence,Hard,"Two similar triangles have a scale factor of 4:1. If the smaller triangle has a side of 6, what is the corresponding side of the larger triangle?",23,24,26,29,B,Scale factor 4: 6 × 4 = 24.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 6x + 0 = 0.,x = 0 or x = -6,x = -6 or x = 0,x = 6 or x = 0,x = 3,A,Discriminant = 6²−4(1)(0) = 36. Answer: x = 0 or x = -6.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -4x + -2 = 0.,x = 4 or x = -2,x = -4 or x = -2,x = 4.45,x = -2,C,Discriminant = -4²−4(1)(-2) = 24. Answer: x = 4.45.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 6x + -4 = 0.,x = 3,x = 0.61,x = 6 or x = -4,x = -6 or x = -4,B,Discriminant = 6²−4(1)(-4) = 52. Answer: x = 0.61.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 4x + -1 = 0.,x = 0.24,x = 2,x = 4 or x = -1,x = -4 or x = -1,A,Discriminant = 4²−4(1)(-1) = 20. Answer: x = 0.24.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -6x + 6 = 0.,x = -6 or x = 6,x = 6 or x = 6,x = 4.73,x = -3,C,Discriminant = -6²−4(1)(6) = 12. Answer: x = 4.73.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 4x + 2 = 0.,x = 2,x = -0.59,x = -4 or x = 2,x = 4 or x = 2,B,Discriminant = 4²−4(1)(2) = 8. Answer: x = -0.59.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 0x + -1 = 0.,x = 0,x = 0 or x = -1,x = 1 or x = -1,x = -5,C,Discriminant = 0²−4(1)(-1) = 4. Answer: x = 1 or x = -1.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + 0x + 6 = 0.,x = 0,No real solutions,x = 0 or x = 6,x = -4,B,Discriminant = 0²−4(1)(6) = -24. Answer: No real solutions.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 5x + -2 = 0.,x = 2,x = -5 or x = -2,x = 0.37,x = 5 or x = -2,C,Discriminant = 5²−4(1)(-2) = 33. Answer: x = 0.37.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + -5x + 5 = 0.,x = -5 or x = 5,x = -3,x = 5 or x = 5,x = 3.62,D,Discriminant = -5²−4(1)(5) = 5. Answer: x = 3.62.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -5x + -3 = 0.,x = -3,x = -5 or x = -3,x = 5.54,x = 5 or x = -3,C,Discriminant = -5²−4(1)(-3) = 37. Answer: x = 5.54.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 1x + 2 = 0.,x = -1 or x = 2,x = 1 or x = 2,No real solutions,x = 0,C,Discriminant = 1²−4(1)(2) = -7. Answer: No real solutions.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + -4x + 4 = 0.,x = 2,x = 4 or x = 4,x = -2,x = -4 or x = 4,A,Discriminant = -4²−4(1)(4) = 0. Answer: x = 2.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -5x + -3 = 0.,x = 5 or x = -3,x = -3,x = 5.54,x = -5 or x = -3,C,Discriminant = -5²−4(1)(-3) = 37. Answer: x = 5.54.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 0x + 5 = 0.,x = 0,No real solutions,x = 0 or x = 5,x = -2,B,Discriminant = 0²−4(1)(5) = -20. Answer: No real solutions.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + -1x + 7 = 0.,x = -1 or x = 7,x = 1 or x = 7,x = -1,No real solutions,D,Discriminant = -1²−4(1)(7) = -27. Answer: No real solutions.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -1x + 6 = 0.,x = -1 or x = 6,x = -1,x = 1 or x = 6,No real solutions,D,Discriminant = -1²−4(1)(6) = -23. Answer: No real solutions.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 6x + 2 = 0.,x = -0.35,x = 6 or x = 2,x = 3,x = -6 or x = 2,A,Discriminant = 6²−4(1)(2) = 28. Answer: x = -0.35.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 5x + -3 = 0.,x = 5 or x = -3,x = -5 or x = -3,x = 0.54,x = 2,C,Discriminant = 5²−4(1)(-3) = 37. Answer: x = 0.54.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + 4x + -1 = 0.,x = 4 or x = -1,x = -4 or x = -1,x = 2,x = 0.24,D,Discriminant = 4²−4(1)(-1) = 20. Answer: x = 0.24.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 4x + -5 = 0.,x = -4 or x = -5,x = 4 or x = -5,x = 2,x = 1 or x = -5,D,Discriminant = 4²−4(1)(-5) = 36. Answer: x = 1 or x = -5.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + -4x + -3 = 0.,x = -2,x = 4.65,x = 4 or x = -3,x = -4 or x = -3,B,Discriminant = -4²−4(1)(-3) = 28. Answer: x = 4.65.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -5x + -4 = 0.,x = 5.7,x = -5 or x = -4,x = 5 or x = -4,x = -3,A,Discriminant = -5²−4(1)(-4) = 41. Answer: x = 5.7.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 5x + 8 = 0.,x = 2,x = -5 or x = 8,No real solutions,x = 5 or x = 8,C,Discriminant = 5²−4(1)(8) = -7. Answer: No real solutions.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 6x + -2 = 0.,x = -6 or x = -2,x = 3,x = 0.32,x = 6 or x = -2,C,Discriminant = 6²−4(1)(-2) = 44. Answer: x = 0.32.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -6x + -7 = 0.,x = 6 or x = -7,x = 7 or x = -1,x = -3,x = -6 or x = -7,B,Discriminant = -6²−4(1)(-7) = 64. Answer: x = 7 or x = -1.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 5x + 8 = 0.,x = -5 or x = 8,x = 2,x = 5 or x = 8,No real solutions,D,Discriminant = 5²−4(1)(8) = -7. Answer: No real solutions.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 4x + 8 = 0.,x = -4 or x = 8,x = 2,No real solutions,x = 4 or x = 8,C,Discriminant = 4²−4(1)(8) = -16. Answer: No real solutions.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + 4x + 0 = 0.,x = 2,x = -4 or x = 0,x = 0 or x = -4,x = 4 or x = 0,C,Discriminant = 4²−4(1)(0) = 16. Answer: x = 0 or x = -4.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + 0x + 8 = 0.,No real solutions,x = 0 or x = 8,x = 0,x = -1,A,Discriminant = 0²−4(1)(8) = -32. Answer: No real solutions.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + -5x + -7 = 0.,x = -3,x = 6.14,x = -5 or x = -7,x = 5 or x = -7,B,Discriminant = -5²−4(1)(-7) = 53. Answer: x = 6.14.
11,Math,Quadratic Equations,Medium,Solve using quadratic formula: x² + -6x + 7 = 0.,x = -6 or x = 7,x = 6 or x = 7,x = 4.41,x = -3,C,Discriminant = -6²−4(1)(7) = 8. Answer: x = 4.41.
11,Math,Quadratic Equations,Hard,Solve using quadratic formula: x² + -6x + 0 = 0.,x = -6 or x = 0,x = 6 or x = 0,x = -3,x = -2,B,Discriminant = -6²−4(1)(0) = 36. Answer: x = 6 or x = 0.
11,Math,Quadratic Equations,Easy,Solve using quadratic formula: x² + 2x + -2 = 0.,x = 1,x = 0.73,x = -2 or x = -2,x = 2 or x = -2,B,Discriminant = 2²−4(1)(-2) = 12. Answer: x = 0.73.
11,Math,Polynomial Functions,Easy,Evaluate -2x^3 + 0x^2 + 3x^1 + 0 when x = 1.,1,-3,-4,4,A,Substitute x=1: result = 1.
11,Math,Polynomial Functions,Medium,Evaluate 1x^4 + -1x^3 + 2x^2 + 2x^1 + 2 when x = 3.,77,78,80,75,C,Substitute x=3: result = 80.
11,Math,Polynomial Functions,Hard,Evaluate 1x^3 + 0x^2 + 2x^1 + 0 when x = 3.,28,37,33,32,C,Substitute x=3: result = 33.
11,Math,Polynomial Functions,Easy,Evaluate -1x^3 + 0x^2 + 0x^1 + -3 when x = 3.,-31,-30,-28,-35,B,Substitute x=3: result = -30.
11,Math,Polynomial Functions,Medium,Evaluate -2x^3 + 3x^2 + -2x^1 + -3 when x = 3.,-38,-40,-36,-33,C,Substitute x=3: result = -36.
11,Math,Polynomial Functions,Hard,Evaluate -1x^4 + -1x^3 + 3x^2 + -1x^1 + -2 when x = 2.,-16,-13,-15,-14,A,Substitute x=2: result = -16.
11,Math,Polynomial Functions,Easy,Evaluate -2x^4 + 1x^3 + -1x^2 + 3x^1 + -3 when x = 2.,-28,-29,-30,-25,D,Substitute x=2: result = -25.
11,Math,Polynomial Functions,Medium,Evaluate -1x^4 + -3x^3 + 3x^2 + -1x^1 + -1 when x = 3.,-139,-136,-144,-143,A,Substitute x=3: result = -139.
11,Math,Polynomial Functions,Hard,Evaluate 2x^4 + 0x^3 + -3x^2 + -2x^1 + -1 when x = 3.,131,128,123,126,B,Substitute x=3: result = 128.
11,Math,Polynomial Functions,Easy,Evaluate -1x^3 + -1x^2 + 3x^1 + 2 when x = 2.,-4,-2,-5,-9,A,Substitute x=2: result = -4.
11,Math,Polynomial Functions,Medium,Evaluate 1x^4 + 0x^3 + -3x^2 + 0x^1 + -3 when x = 1.,-2,-10,-5,-9,C,Substitute x=1: result = -5.
11,Math,Polynomial Functions,Hard,Evaluate 1x^3 + -1x^2 + 1x^1 + -2 when x = 3.,19,24,15,22,A,Substitute x=3: result = 19.
11,Math,Polynomial Functions,Easy,Evaluate -1x^4 + 1x^3 + 1x^2 + 3x^1 + 3 when x = 2.,7,9,5,8,C,Substitute x=2: result = 5.
11,Math,Polynomial Functions,Medium,Evaluate 2x^3 + -2x^2 + -3x^1 + 2 when x = 1.,-1,-4,-5,0,A,Substitute x=1: result = -1.
11,Math,Polynomial Functions,Hard,Evaluate 2x^3 + -3x^2 + -2x^1 + -2 when x = 3.,19,20,14,16,A,Substitute x=3: result = 19.
11,Math,Polynomial Functions,Easy,Evaluate -1x^3 + 2x^2 + 1x^1 + 2 when x = 3.,-6,-4,-9,0,B,Substitute x=3: result = -4.
11,Math,Polynomial Functions,Medium,Evaluate -2x^4 + 1x^3 + -2x^2 + -2x^1 + -2 when x = 3.,-161,-158,-165,-157,A,Substitute x=3: result = -161.
11,Math,Polynomial Functions,Hard,Evaluate -2x^4 + 3x^3 + -3x^2 + -2x^1 + -1 when x = 3.,-115,-112,-116,-111,A,Substitute x=3: result = -115.
11,Math,Polynomial Functions,Easy,Evaluate 1x^3 + 1x^2 + 1x^1 + 3 when x = 3.,42,43,44,40,A,Substitute x=3: result = 42.
11,Math,Polynomial Functions,Medium,Evaluate 2x^3 + -2x^2 + 1x^1 + 1 when x = 2.,13,16,11,8,C,Substitute x=2: result = 11.
11,Math,Polynomial Functions,Hard,Evaluate -2x^4 + -3x^3 + 1x^2 + 2x^1 + 1 when x = 3.,-228,-222,-227,-226,C,Substitute x=3: result = -227.
11,Math,Polynomial Functions,Easy,Evaluate 2x^4 + 2x^3 + 3x^2 + 2x^1 + 2 when x = 2.,69,67,68,66,D,Substitute x=2: result = 66.
11,Math,Polynomial Functions,Medium,Evaluate 1x^3 + 3x^2 + -3x^1 + -2 when x = 2.,13,11,12,17,C,Substitute x=2: result = 12.
11,Math,Polynomial Functions,Hard,Evaluate -1x^3 + -3x^2 + -3x^1 + 0 when x = 2.,-30,-23,-26,-25,C,Substitute x=2: result = -26.
11,Math,Polynomial Functions,Easy,Evaluate 2x^3 + -1x^2 + 0x^1 + 2 when x = 3.,45,52,47,48,C,Substitute x=3: result = 47.
11,Math,Polynomial Functions,Medium,Evaluate -2x^4 + 3x^3 + 3x^2 + 0x^1 + -2 when x = 2.,-3,-1,2,0,C,Substitute x=2: result = 2.
11,Math,Polynomial Functions,Hard,Evaluate -2x^4 + 2x^3 + -1x^2 + 0x^1 + 3 when x = 1.,4,1,6,2,D,Substitute x=1: result = 2.
11,Math,Polynomial Functions,Easy,Evaluate -1x^3 + -2x^2 + -3x^1 + -2 when x = 2.,-24,-23,-26,-20,A,Substitute x=2: result = -24.
11,Math,Polynomial Functions,Medium,Evaluate -2x^3 + 0x^2 + -2x^1 + 0 when x = 1.,1,-4,-7,-3,B,Substitute x=1: result = -4.
11,Math,Polynomial Functions,Hard,Evaluate 2x^3 + 2x^2 + -1x^1 + -2 when x = 2.,25,15,20,21,C,Substitute x=2: result = 20.
11,Math,Polynomial Functions,Easy,Evaluate -2x^3 + -1x^2 + 2x^1 + 2 when x = 3.,-53,-60,-55,-58,C,Substitute x=3: result = -55.
11,Math,Polynomial Functions,Medium,Evaluate 2x^3 + 0x^2 + 3x^1 + 0 when x = 2.,25,22,17,18,B,Substitute x=2: result = 22.
